,Date,DayOfTheWeek,Time,NumberOfPeople,Longitude,Latitude
2280,2017-03-18,6,8,2,-79.90675999999999,43.6533
2281,2017-03-18,6,8:30,4,-79.90675999999999,43.6533
2282,2017-03-18,6,9,3,-79.90675999999999,43.6533
2283,2017-03-18,6,9:30,3,-79.90675999999999,43.6533
2284,2017-03-19,0,10,2,-79.90675999999999,43.6533
2285,2017-03-19,0,10:30,4,-79.90675999999999,43.6533
2286,2017-03-19,0,11,7,-79.90675999999999,43.6533
2287,2017-03-19,0,11:30,5,-79.90675999999999,43.6533
2288,2017-03-19,0,12,4,-79.90675999999999,43.6533
2289,2017-03-19,0,12:30,7,-79.90675999999999,43.6533
2290,2017-03-19,0,13,1,-79.90675999999999,43.6533
2291,2017-03-19,0,13:30,5,-79.90675999999999,43.6533
2292,2017-03-19,0,14,1,-79.90675999999999,43.6533
2293,2017-03-19,0,14:30,4,-79.90675999999999,43.6533
2294,2017-03-19,0,15,5,-79.90675999999999,43.6533
2295,2017-03-19,0,15:30,2,-79.90675999999999,43.6533
2296,2017-03-19,0,16:30,1,-79.90675999999999,43.6533
2297,2017-03-19,0,18:30,1,-79.90675999999999,43.6533
2298,2017-03-19,0,9:30,3,-79.90675999999999,43.6533
2299,2017-03-20,1,10,4,-79.90675999999999,43.6533
2300,2017-03-20,1,10:30,4,-79.90675999999999,43.6533
2301,2017-03-20,1,11,4,-79.90675999999999,43.6533
2302,2017-03-20,1,11:30,7,-79.90675999999999,43.6533
2303,2017-03-20,1,12,5,-79.90675999999999,43.6533
2304,2017-03-20,1,12:30,5,-79.90675999999999,43.6533
2305,2017-03-20,1,13:30,4,-79.90675999999999,43.6533
2306,2017-03-20,1,14,3,-79.90675999999999,43.6533
2307,2017-03-20,1,14:30,1,-79.90675999999999,43.6533
2308,2017-03-20,1,15,2,-79.90675999999999,43.6533
2309,2017-03-20,1,15:30,1,-79.90675999999999,43.6533
2310,2017-03-20,1,16,1,-79.90675999999999,43.6533
2311,2017-03-20,1,16:30,3,-79.90675999999999,43.6533
2312,2017-03-20,1,8,1,-79.90675999999999,43.6533
2313,2017-03-20,1,8:30,1,-79.90675999999999,43.6533
2314,2017-03-20,1,9,2,-79.90675999999999,43.6533
2315,2017-03-20,1,9:30,2,-79.90675999999999,43.6533
2316,2017-03-21,2,10:30,3,-79.90675999999999,43.6533
2317,2017-03-21,2,11,4,-79.90675999999999,43.6533
2318,2017-03-21,2,12,2,-79.90675999999999,43.6533
2319,2017-03-21,2,12:30,4,-79.90675999999999,43.6533
2320,2017-03-21,2,13,3,-79.90675999999999,43.6533
2321,2017-03-21,2,13:30,3,-79.90675999999999,43.6533
2322,2017-03-21,2,14,5,-79.90675999999999,43.6533
2323,2017-03-21,2,14:30,3,-79.90675999999999,43.6533
2324,2017-03-21,2,15,3,-79.90675999999999,43.6533
2325,2017-03-21,2,15:30,5,-79.90675999999999,43.6533
2326,2017-03-21,2,16,1,-79.90675999999999,43.6533
2327,2017-03-21,2,16:30,1,-79.90675999999999,43.6533
2328,2017-03-21,2,17,1,-79.90675999999999,43.6533
2329,2017-03-21,2,8,1,-79.90675999999999,43.6533
2330,2017-03-21,2,8:30,2,-79.90675999999999,43.6533
2331,2017-03-21,2,9,2,-79.90675999999999,43.6533
2332,2017-03-21,2,9:30,5,-79.90675999999999,43.6533
2333,2017-03-22,3,10,2,-79.90675999999999,43.6533
2334,2017-03-22,3,10:30,4,-79.90675999999999,43.6533
2335,2017-03-22,3,11,3,-79.90675999999999,43.6533
2336,2017-03-22,3,11:30,2,-79.90675999999999,43.6533
2337,2017-03-22,3,12,5,-79.90675999999999,43.6533
2338,2017-03-22,3,12:30,6,-79.90675999999999,43.6533
2339,2017-03-22,3,13,1,-79.90675999999999,43.6533
2340,2017-03-22,3,13:30,1,-79.90675999999999,43.6533
2341,2017-03-22,3,14,6,-79.90675999999999,43.6533
2342,2017-03-22,3,14:30,2,-79.90675999999999,43.6533
2343,2017-03-22,3,15,1,-79.90675999999999,43.6533
2344,2017-03-22,3,15:30,2,-79.90675999999999,43.6533
2345,2017-03-22,3,16,3,-79.90675999999999,43.6533
2346,2017-03-22,3,17,1,-79.90675999999999,43.6533
2347,2017-03-22,3,8,1,-79.90675999999999,43.6533
2348,2017-03-22,3,8:30,1,-79.90675999999999,43.6533
2349,2017-03-22,3,9,4,-79.90675999999999,43.6533
2350,2017-03-22,3,9:30,5,-79.90675999999999,43.6533
2351,2017-03-23,4,10,3,-79.90675999999999,43.6533
2352,2017-03-23,4,10:30,5,-79.90675999999999,43.6533
2353,2017-03-23,4,11,4,-79.90675999999999,43.6533
2354,2017-03-23,4,11:30,3,-79.90675999999999,43.6533
2355,2017-03-23,4,12,2,-79.90675999999999,43.6533
2356,2017-03-23,4,12:30,4,-79.90675999999999,43.6533
2357,2017-03-23,4,13,5,-79.90675999999999,43.6533
2358,2017-03-23,4,13:30,3,-79.90675999999999,43.6533
2359,2017-03-23,4,14,5,-79.90675999999999,43.6533
2360,2017-03-23,4,14:30,6,-79.90675999999999,43.6533
2361,2017-03-23,4,15,4,-79.90675999999999,43.6533
2362,2017-03-23,4,15:30,3,-79.90675999999999,43.6533
2363,2017-03-23,4,16,1,-79.90675999999999,43.6533
2364,2017-03-23,4,16:30,1,-79.90675999999999,43.6533
2365,2017-03-23,4,17,1,-79.90675999999999,43.6533
2366,2017-03-23,4,8,1,-79.90675999999999,43.6533
2367,2017-03-23,4,8:30,2,-79.90675999999999,43.6533
2368,2017-03-23,4,9,2,-79.90675999999999,43.6533
2369,2017-03-23,4,9:30,2,-79.90675999999999,43.6533
2370,2017-03-24,5,10,4,-79.90675999999999,43.6533
2371,2017-03-24,5,10:30,3,-79.90675999999999,43.6533
2372,2017-03-24,5,11,7,-79.90675999999999,43.6533
2373,2017-03-24,5,11:30,6,-79.90675999999999,43.6533
2374,2017-03-24,5,12,2,-79.90675999999999,43.6533
2375,2017-03-24,5,12:30,5,-79.90675999999999,43.6533
2376,2017-03-24,5,13,1,-79.90675999999999,43.6533
2377,2017-03-24,5,13:30,4,-79.90675999999999,43.6533
2378,2017-03-24,5,14,3,-79.90675999999999,43.6533
2379,2017-03-24,5,14:30,4,-79.90675999999999,43.6533
2380,2017-03-24,5,15,2,-79.90675999999999,43.6533
2381,2017-03-24,5,15:30,2,-79.90675999999999,43.6533
2382,2017-03-24,5,16,3,-79.90675999999999,43.6533
2383,2017-03-24,5,16:30,3,-79.90675999999999,43.6533
2384,2017-03-24,5,8,1,-79.90675999999999,43.6533
2385,2017-03-24,5,8:30,1,-79.90675999999999,43.6533
2386,2017-03-24,5,9,5,-79.90675999999999,43.6533
2387,2017-03-24,5,9:30,1,-79.90675999999999,43.6533
2388,2017-03-25,6,10,7,-79.90675999999999,43.6533
2389,2017-03-25,6,10:30,5,-79.90675999999999,43.6533
2390,2017-03-25,6,11,9,-79.90675999999999,43.6533
2391,2017-03-25,6,11:30,9,-79.90675999999999,43.6533
2392,2017-03-25,6,12,7,-79.90675999999999,43.6533
2393,2017-03-25,6,12:30,9,-79.90675999999999,43.6533
2394,2017-03-25,6,13,7,-79.90675999999999,43.6533
2395,2017-03-25,6,13:30,6,-79.90675999999999,43.6533
2396,2017-03-25,6,14,8,-79.90675999999999,43.6533
2397,2017-03-25,6,14:30,6,-79.90675999999999,43.6533
2398,2017-03-25,6,15,3,-79.90675999999999,43.6533
2399,2017-03-25,6,15:30,6,-79.90675999999999,43.6533
2400,2017-03-25,6,16,3,-79.90675999999999,43.6533
2401,2017-03-25,6,16:30,3,-79.90675999999999,43.6533
2402,2017-03-25,6,17,2,-79.90675999999999,43.6533
2403,2017-03-25,6,8,2,-79.90675999999999,43.6533
2404,2017-03-25,6,8:30,3,-79.90675999999999,43.6533
2405,2017-03-25,6,9,4,-79.90675999999999,43.6533
2406,2017-03-25,6,9:30,7,-79.90675999999999,43.6533
2407,2017-03-26,0,10,2,-79.90675999999999,43.6533
2408,2017-03-26,0,10:30,3,-79.90675999999999,43.6533
2409,2017-03-26,0,11,6,-79.90675999999999,43.6533
2410,2017-03-26,0,11:30,7,-79.90675999999999,43.6533
2411,2017-03-26,0,12,4,-79.90675999999999,43.6533
2412,2017-03-26,0,12:30,7,-79.90675999999999,43.6533
2413,2017-03-26,0,13,4,-79.90675999999999,43.6533
2414,2017-03-26,0,13:30,5,-79.90675999999999,43.6533
2415,2017-03-26,0,14,3,-79.90675999999999,43.6533
2416,2017-03-26,0,14:30,6,-79.90675999999999,43.6533
2417,2017-03-26,0,15,3,-79.90675999999999,43.6533
2418,2017-03-26,0,15:30,2,-79.90675999999999,43.6533
2419,2017-03-26,0,16,3,-79.90675999999999,43.6533
2420,2017-03-26,0,9,5,-79.90675999999999,43.6533
2421,2017-03-26,0,9:30,3,-79.90675999999999,43.6533
2422,2017-03-27,1,10:30,5,-79.90675999999999,43.6533
2423,2017-03-27,1,11,6,-79.90675999999999,43.6533
2424,2017-03-27,1,11:30,2,-79.90675999999999,43.6533
2425,2017-03-27,1,12,3,-79.90675999999999,43.6533
2426,2017-03-27,1,12:30,3,-79.90675999999999,43.6533
2427,2017-03-27,1,13,5,-79.90675999999999,43.6533
2428,2017-03-27,1,13:30,4,-79.90675999999999,43.6533
2429,2017-03-27,1,14,2,-79.90675999999999,43.6533
2430,2017-03-27,1,14:30,2,-79.90675999999999,43.6533
2431,2017-03-27,1,15:30,5,-79.90675999999999,43.6533
2432,2017-03-27,1,16,2,-79.90675999999999,43.6533
2433,2017-03-27,1,16:30,1,-79.90675999999999,43.6533
2434,2017-03-27,1,8:30,2,-79.90675999999999,43.6533
2435,2017-03-27,1,9,1,-79.90675999999999,43.6533
2436,2017-03-27,1,9:30,1,-79.90675999999999,43.6533
2437,2017-03-28,2,10,3,-79.90675999999999,43.6533
2438,2017-03-28,2,10:30,4,-79.90675999999999,43.6533
2439,2017-03-28,2,11,5,-79.90675999999999,43.6533
2440,2017-03-28,2,11:30,2,-79.90675999999999,43.6533
2441,2017-03-28,2,12,3,-79.90675999999999,43.6533
2442,2017-03-28,2,12:30,4,-79.90675999999999,43.6533
2443,2017-03-28,2,13,5,-79.90675999999999,43.6533
2444,2017-03-28,2,13:30,6,-79.90675999999999,43.6533
2445,2017-03-28,2,14,5,-79.90675999999999,43.6533
2446,2017-03-28,2,14:30,4,-79.90675999999999,43.6533
2447,2017-03-28,2,15,2,-79.90675999999999,43.6533
2448,2017-03-28,2,15:30,2,-79.90675999999999,43.6533
2449,2017-03-28,2,16,1,-79.90675999999999,43.6533
2450,2017-03-28,2,16:30,2,-79.90675999999999,43.6533
2451,2017-03-28,2,8:30,1,-79.90675999999999,43.6533
2452,2017-03-28,2,9,2,-79.90675999999999,43.6533
2453,2017-03-28,2,9:30,1,-79.90675999999999,43.6533
2454,2017-03-29,3,10,2,-79.90675999999999,43.6533
2455,2017-03-29,3,10:30,3,-79.90675999999999,43.6533
2456,2017-03-29,3,11,3,-79.90675999999999,43.6533
2457,2017-03-29,3,11:30,3,-79.90675999999999,43.6533
2458,2017-03-29,3,12,2,-79.90675999999999,43.6533
2459,2017-03-29,3,12:30,4,-79.90675999999999,43.6533
2460,2017-03-29,3,13,3,-79.90675999999999,43.6533
2461,2017-03-29,3,13:30,3,-79.90675999999999,43.6533
2462,2017-03-29,3,14,3,-79.90675999999999,43.6533
2463,2017-03-29,3,14:30,2,-79.90675999999999,43.6533
2464,2017-03-29,3,15:30,2,-79.90675999999999,43.6533
2465,2017-03-29,3,16,2,-79.90675999999999,43.6533
2466,2017-03-29,3,16:30,5,-79.90675999999999,43.6533
2467,2017-03-29,3,8,2,-79.90675999999999,43.6533
2468,2017-03-29,3,8:30,2,-79.90675999999999,43.6533
2469,2017-03-29,3,9,2,-79.90675999999999,43.6533
2470,2017-03-29,3,9:30,1,-79.90675999999999,43.6533
2471,2017-03-30,4,10,1,-79.90675999999999,43.6533
2472,2017-03-30,4,10:30,7,-79.90675999999999,43.6533
2473,2017-03-30,4,11,6,-79.90675999999999,43.6533
2474,2017-03-30,4,11:30,1,-79.90675999999999,43.6533
2475,2017-03-30,4,12,3,-79.90675999999999,43.6533
2476,2017-03-30,4,12:30,4,-79.90675999999999,43.6533
2477,2017-03-30,4,13:30,1,-79.90675999999999,43.6533
2478,2017-03-30,4,14,4,-79.90675999999999,43.6533
2479,2017-03-30,4,14:30,1,-79.90675999999999,43.6533
2480,2017-03-30,4,15,5,-79.90675999999999,43.6533
2481,2017-03-30,4,15:30,4,-79.90675999999999,43.6533
2482,2017-03-30,4,16,1,-79.90675999999999,43.6533
2483,2017-03-30,4,16:30,3,-79.90675999999999,43.6533
2484,2017-03-30,4,17,1,-79.90675999999999,43.6533
2485,2017-03-30,4,8:30,7,-79.90675999999999,43.6533
2486,2017-03-30,4,9,5,-79.90675999999999,43.6533
2487,2017-03-30,4,9:30,2,-79.90675999999999,43.6533
2488,2017-03-31,5,10,3,-79.90675999999999,43.6533
2489,2017-03-31,5,10:30,6,-79.90675999999999,43.6533
2490,2017-03-31,5,11,6,-79.90675999999999,43.6533
2491,2017-03-31,5,11:30,4,-79.90675999999999,43.6533
2492,2017-03-31,5,12,6,-79.90675999999999,43.6533
2493,2017-03-31,5,12:30,1,-79.90675999999999,43.6533
2494,2017-03-31,5,13,7,-79.90675999999999,43.6533
2495,2017-03-31,5,13:30,5,-79.90675999999999,43.6533
2496,2017-03-31,5,14,5,-79.90675999999999,43.6533
2497,2017-03-31,5,14:30,1,-79.90675999999999,43.6533
2498,2017-03-31,5,15,5,-79.90675999999999,43.6533
2499,2017-03-31,5,15:30,3,-79.90675999999999,43.6533
2500,2017-03-31,5,16,2,-79.90675999999999,43.6533
2501,2017-03-31,5,16:30,5,-79.90675999999999,43.6533
2502,2017-03-31,5,17,1,-79.90675999999999,43.6533
2503,2017-03-31,5,8,1,-79.90675999999999,43.6533
2504,2017-03-31,5,8:30,2,-79.90675999999999,43.6533
2505,2017-03-31,5,9,5,-79.90675999999999,43.6533
2506,2017-03-31,5,9:30,2,-79.90675999999999,43.6533
2507,2017-04-01,6,10,4,-79.90675999999999,43.6533
2508,2017-04-01,6,10:30,8,-79.90675999999999,43.6533
2509,2017-04-01,6,11,7,-79.90675999999999,43.6533
2510,2017-04-01,6,11:30,2,-79.90675999999999,43.6533
2511,2017-04-01,6,12,8,-79.90675999999999,43.6533
2512,2017-04-01,6,12:30,4,-79.90675999999999,43.6533
2513,2017-04-01,6,13,5,-79.90675999999999,43.6533
2514,2017-04-01,6,13:30,2,-79.90675999999999,43.6533
2515,2017-04-01,6,14,5,-79.90675999999999,43.6533
2516,2017-04-01,6,14:30,3,-79.90675999999999,43.6533
2517,2017-04-01,6,15:30,7,-79.90675999999999,43.6533
2518,2017-04-01,6,16,2,-79.90675999999999,43.6533
2519,2017-04-01,6,16:30,1,-79.90675999999999,43.6533
2520,2017-04-01,6,17:30,2,-79.90675999999999,43.6533
2521,2017-04-01,6,8,1,-79.90675999999999,43.6533
2522,2017-04-01,6,8:30,2,-79.90675999999999,43.6533
2523,2017-04-01,6,9,4,-79.90675999999999,43.6533
2524,2017-04-01,6,9:30,6,-79.90675999999999,43.6533
2525,2017-04-02,0,10,4,-79.90675999999999,43.6533
2526,2017-04-02,0,10:30,5,-79.90675999999999,43.6533
2527,2017-04-02,0,11,4,-79.90675999999999,43.6533
2528,2017-04-02,0,11:30,2,-79.90675999999999,43.6533
2529,2017-04-02,0,12,3,-79.90675999999999,43.6533
2530,2017-04-02,0,12:30,1,-79.90675999999999,43.6533
2531,2017-04-02,0,13,5,-79.90675999999999,43.6533
2532,2017-04-02,0,13:30,4,-79.90675999999999,43.6533
2533,2017-04-02,0,14:30,3,-79.90675999999999,43.6533
2534,2017-04-02,0,15,7,-79.90675999999999,43.6533
2535,2017-04-02,0,15:30,2,-79.90675999999999,43.6533
2536,2017-04-02,0,9:30,7,-79.90675999999999,43.6533
2537,2017-04-03,1,10,7,-79.90675999999999,43.6533
2538,2017-04-03,1,10:30,3,-79.90675999999999,43.6533
2539,2017-04-03,1,11,2,-79.90675999999999,43.6533
2540,2017-04-03,1,11:30,2,-79.90675999999999,43.6533
2541,2017-04-03,1,12,9,-79.90675999999999,43.6533
2542,2017-04-03,1,13,3,-79.90675999999999,43.6533
2543,2017-04-03,1,13:30,3,-79.90675999999999,43.6533
2544,2017-04-03,1,14,2,-79.90675999999999,43.6533
2545,2017-04-03,1,14:30,5,-79.90675999999999,43.6533
2546,2017-04-03,1,15,3,-79.90675999999999,43.6533
2547,2017-04-03,1,15:30,4,-79.90675999999999,43.6533
2548,2017-04-03,1,16,4,-79.90675999999999,43.6533
2549,2017-04-03,1,16:30,3,-79.90675999999999,43.6533
2550,2017-04-03,1,17,3,-79.90675999999999,43.6533
2551,2017-04-03,1,17:30,1,-79.90675999999999,43.6533
2552,2017-04-03,1,8,1,-79.90675999999999,43.6533
2553,2017-04-03,1,9,2,-79.90675999999999,43.6533
2554,2017-04-03,1,9:30,1,-79.90675999999999,43.6533
2555,2017-04-04,2,10:30,4,-79.90675999999999,43.6533
2556,2017-04-04,2,11,3,-79.90675999999999,43.6533
2557,2017-04-04,2,11:30,6,-79.90675999999999,43.6533
2558,2017-04-04,2,12,4,-79.90675999999999,43.6533
2559,2017-04-04,2,12:30,4,-79.90675999999999,43.6533
2560,2017-04-04,2,13,1,-79.90675999999999,43.6533
2561,2017-04-04,2,13:30,3,-79.90675999999999,43.6533
2562,2017-04-04,2,14,2,-79.90675999999999,43.6533
2563,2017-04-04,2,14:30,4,-79.90675999999999,43.6533
2564,2017-04-04,2,15,2,-79.90675999999999,43.6533
2565,2017-04-04,2,15:30,5,-79.90675999999999,43.6533
2566,2017-04-04,2,16,2,-79.90675999999999,43.6533
2567,2017-04-04,2,17,1,-79.90675999999999,43.6533
2568,2017-04-04,2,7:30,1,-79.90675999999999,43.6533
2569,2017-04-04,2,8,3,-79.90675999999999,43.6533
2570,2017-04-04,2,8:30,3,-79.90675999999999,43.6533
2571,2017-04-04,2,9,6,-79.90675999999999,43.6533
2572,2017-04-05,3,10,2,-79.90675999999999,43.6533
2573,2017-04-05,3,10:30,4,-79.90675999999999,43.6533
2574,2017-04-05,3,11,4,-79.90675999999999,43.6533
2575,2017-04-05,3,11:30,3,-79.90675999999999,43.6533
2576,2017-04-05,3,12,1,-79.90675999999999,43.6533
2577,2017-04-05,3,12:30,3,-79.90675999999999,43.6533
2578,2017-04-05,3,13,1,-79.90675999999999,43.6533
2579,2017-04-05,3,13:30,3,-79.90675999999999,43.6533
2580,2017-04-05,3,14,3,-79.90675999999999,43.6533
2581,2017-04-05,3,14:30,6,-79.90675999999999,43.6533
2582,2017-04-05,3,15,2,-79.90675999999999,43.6533
2583,2017-04-05,3,15:30,6,-79.90675999999999,43.6533
2584,2017-04-05,3,16,4,-79.90675999999999,43.6533
2585,2017-04-05,3,16:30,4,-79.90675999999999,43.6533
2586,2017-04-05,3,17,2,-79.90675999999999,43.6533
2587,2017-04-05,3,22,1,-79.90675999999999,43.6533
2588,2017-04-05,3,8:30,4,-79.90675999999999,43.6533
2589,2017-04-05,3,9,2,-79.90675999999999,43.6533
2590,2017-04-05,3,9:30,1,-79.90675999999999,43.6533
2591,2017-04-06,4,10,1,-79.90675999999999,43.6533
2592,2017-04-06,4,10:30,3,-79.90675999999999,43.6533
2593,2017-04-06,4,11,3,-79.90675999999999,43.6533
2594,2017-04-06,4,11:30,5,-79.90675999999999,43.6533
2595,2017-04-06,4,12,2,-79.90675999999999,43.6533
2596,2017-04-06,4,12:30,3,-79.90675999999999,43.6533
2597,2017-04-06,4,13,2,-79.90675999999999,43.6533
2598,2017-04-06,4,13:30,5,-79.90675999999999,43.6533
2599,2017-04-06,4,14,7,-79.90675999999999,43.6533
2600,2017-04-06,4,14:30,3,-79.90675999999999,43.6533
2601,2017-04-06,4,15,2,-79.90675999999999,43.6533
2602,2017-04-06,4,15:30,1,-79.90675999999999,43.6533
2603,2017-04-06,4,16,2,-79.90675999999999,43.6533
2604,2017-04-06,4,16:30,1,-79.90675999999999,43.6533
2605,2017-04-06,4,17,2,-79.90675999999999,43.6533
2606,2017-04-06,4,8,1,-79.90675999999999,43.6533
2607,2017-04-06,4,8:30,3,-79.90675999999999,43.6533
2608,2017-04-06,4,9,2,-79.90675999999999,43.6533
2609,2017-04-06,4,9:30,4,-79.90675999999999,43.6533
2610,2017-04-07,5,10,1,-79.90675999999999,43.6533
2611,2017-04-07,5,10:30,4,-79.90675999999999,43.6533
2612,2017-04-07,5,11,3,-79.90675999999999,43.6533
2613,2017-04-07,5,12,1,-79.90675999999999,43.6533
2614,2017-04-07,5,12:30,4,-79.90675999999999,43.6533
2615,2017-04-07,5,13,5,-79.90675999999999,43.6533
2616,2017-04-07,5,13:30,3,-79.90675999999999,43.6533
2617,2017-04-07,5,14,2,-79.90675999999999,43.6533
2618,2017-04-07,5,14:30,2,-79.90675999999999,43.6533
2619,2017-04-07,5,15,5,-79.90675999999999,43.6533
2620,2017-04-07,5,15:30,2,-79.90675999999999,43.6533
2621,2017-04-07,5,16,2,-79.90675999999999,43.6533
2622,2017-04-07,5,16:30,1,-79.90675999999999,43.6533
2623,2017-04-07,5,17:30,1,-79.90675999999999,43.6533
2624,2017-04-07,5,8,1,-79.90675999999999,43.6533
2625,2017-04-07,5,8:30,3,-79.90675999999999,43.6533
2626,2017-04-07,5,9,4,-79.90675999999999,43.6533
2627,2017-04-07,5,9:30,1,-79.90675999999999,43.6533
2628,2017-04-08,6,10,4,-79.90675999999999,43.6533
2629,2017-04-08,6,10:30,10,-79.90675999999999,43.6533
2630,2017-04-08,6,11,5,-79.90675999999999,43.6533
2631,2017-04-08,6,11:30,3,-79.90675999999999,43.6533
2632,2017-04-08,6,12,3,-79.90675999999999,43.6533
2633,2017-04-08,6,12:30,6,-79.90675999999999,43.6533
2634,2017-04-08,6,13,4,-79.90675999999999,43.6533
2635,2017-04-08,6,13:30,2,-79.90675999999999,43.6533
2636,2017-04-08,6,14,4,-79.90675999999999,43.6533
2637,2017-04-08,6,14:30,6,-79.90675999999999,43.6533
2638,2017-04-08,6,15,4,-79.90675999999999,43.6533
2639,2017-04-08,6,15:30,4,-79.90675999999999,43.6533
2640,2017-04-08,6,16,9,-79.90675999999999,43.6533
2641,2017-04-08,6,16:30,3,-79.90675999999999,43.6533
2642,2017-04-08,6,21:30,1,-79.90675999999999,43.6533
2643,2017-04-08,6,22:30,6,-79.90675999999999,43.6533
2644,2017-04-08,6,23,1,-79.90675999999999,43.6533
2645,2017-04-08,6,8,2,-79.90675999999999,43.6533
2646,2017-04-08,6,8:30,5,-79.90675999999999,43.6533
2647,2017-04-08,6,9,8,-79.90675999999999,43.6533
2648,2017-04-08,6,9:30,3,-79.90675999999999,43.6533
2649,2017-04-09,0,10,2,-79.90675999999999,43.6533
2650,2017-04-09,0,10:30,3,-79.90675999999999,43.6533
2651,2017-04-09,0,11,3,-79.90675999999999,43.6533
2652,2017-04-09,0,11:30,5,-79.90675999999999,43.6533
2653,2017-04-09,0,12,6,-79.90675999999999,43.6533
2654,2017-04-09,0,12:30,2,-79.90675999999999,43.6533
2655,2017-04-09,0,13,3,-79.90675999999999,43.6533
2656,2017-04-09,0,13:30,1,-79.90675999999999,43.6533
2657,2017-04-09,0,14,2,-79.90675999999999,43.6533
2658,2017-04-09,0,14:30,3,-79.90675999999999,43.6533
2659,2017-04-09,0,15,1,-79.90675999999999,43.6533
2660,2017-04-09,0,9,1,-79.90675999999999,43.6533
